,ID,Income,Recency,NumWebVisitsMonth,Complain,Response,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Expenses,NumPurchases,AcceptedCmp,Childrenhome,Age,clusterid
2003,6679,33279.0,29,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16,4,0,0,57,2
2004,9923,46423.0,6,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,92,9,0,2,51,1
2005,7181,30368.0,97,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,52,7,0,1,46,0
2006,3599,63684.0,61,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1464,23,0,1,53,0
2007,405,41638.0,68,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,441,17,1,1,59,0
2008,6870,68805.0,73,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,283,12,0,1,64,3
2009,832,65814.0,90,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,747,23,0,1,57,3
2010,2002,71964.0,81,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1870,17,0,0,65,0
2011,3657,39146.0,1,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,165,11,0,1,37,2
2014,3262,68281.0,31,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1655,25,0,0,65,2
2015,4102,37284.0,46,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23,4,0,2,48,1
2016,7042,36790.0,14,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,66,6,0,0,40,0
2017,10598,27943.0,89,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37,8,0,2,56,2
2018,255,22263.0,31,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21,6,0,2,72,0
2019,2375,30261.0,75,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22,4,0,3,51,2
2020,9829,28587.0,42,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,78,9,0,1,45,2
2021,6214,43815.0,53,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,79,6,0,1,41,1
2022,4954,48195.0,53,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,265,17,0,2,67,0
2023,7861,77027.0,23,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1175,19,0,1,71,1
2024,4837,71322.0,57,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1305,28,0,1,58,2
2025,9423,32765.0,49,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,46,8,0,1,44,1
2026,4198,29672.0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,25,4,0,2,58,2
2027,153,23272.0,29,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,46,5,0,0,70,0
2029,10001,7500.0,98,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,100,10,0,1,38,3
2031,3799,67225.0,4,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,868,23,0,1,68,0
2032,8625,17649.0,70,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,45,9,0,1,47,0
2033,3491,55914.0,32,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1260,29,0,1,48,2
2034,983,40059.0,82,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,414,12,1,1,39,0
2035,9119,60905.0,27,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,392,15,0,1,73,2
2036,4786,75330.0,94,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1109,29,0,2,46,0
2037,5872,60689.0,23,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,639,22,0,1,72,2
2038,6568,38680.0,97,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,79,6,0,1,39,0
2039,5628,61416.0,25,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1665,24,1,0,41,2
2040,5631,49767.0,92,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,692,18,0,0,32,2
2041,4974,83273.0,98,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1392,29,0,3,53,2
2042,8416,29009.0,19,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,44,7,0,1,42,0
2043,5454,45057.0,80,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,50,6,0,1,44,1
2044,4095,37150.0,80,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,467,21,0,1,52,0
2045,5474,43020.0,79,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,223,12,0,1,53,2
2046,4268,53154.0,50,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,158,9,0,1,64,0
2048,3507,76467.0,44,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1575,14,0,1,53,2
2049,2079,81044.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1208,22,0,0,76,1
2050,626,32871.0,28,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,43,5,0,2,72,0
2051,4426,55801.0,35,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,527,21,1,2,48,2
2052,2591,76320.0,49,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,932,15,0,1,64,3
2053,10509,36927.0,46,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,71,8,0,2,68,1
2054,6382,48794.0,97,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54,5,0,2,70,2
2055,6673,23478.0,51,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,129,7,0,0,58,2
2056,7441,71128.0,80,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1615,27,0,1,50,0
2057,1071,70179.0,10,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1034,26,0,1,47,3
2058,10061,59462.0,29,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1088,25,0,1,73,0
2059,7187,52247.25135379061,52,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,721,25,0,2,54,2
2060,8775,38361.0,74,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,137,10,0,1,54,2
2061,1612,52247.25135379061,82,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,47,8,0,1,42,1
2062,2345,70038.0,54,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1244,17,0,0,41,3
2063,322,42554.0,93,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41,7,0,2,45,2
2064,10897,67445.0,63,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1174,32,0,1,49,0
2065,123,67046.0,92,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,993,15,0,1,72,3
2066,6103,42192.0,40,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100,7,0,0,75,0
2067,7899,77610.0,70,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1680,17,0,1,71,2
2068,10500,31761.0,96,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,98,9,0,1,39,0
2069,1655,34350.0,81,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,48,5,0,1,44,2
2070,2406,54591.0,63,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,519,19,0,1,74,2
2071,2712,71866.0,85,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,715,20,0,1,67,0
2072,5517,25293.0,51,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,37,5,0,1,54,0
2073,10643,42000.0,23,5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,653,20,0,0,36,1
2074,2254,69520.0,95,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1455,21,0,0,40,0
2076,6958,27889.0,42,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,26,5,0,1,46,1
2078,5079,52247.25135379061,82,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,97,10,0,2,52,0
2079,10339,52247.25135379061,83,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,207,11,0,1,69,2
2080,4643,27803.0,40,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,176,9,0,1,50,0
2081,3117,52247.25135379061,95,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,450,15,0,1,68,2
2082,6497,51651.0,32,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,433,17,0,1,63,0
2083,5396,68487.0,48,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1366,30,0,0,35,0
2085,1052,56796.0,24,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1001,27,0,1,54,0
2086,2802,87000.0,61,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,961,18,0,0,31,1
2087,6343,79823.0,6,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1518,23,1,1,64,0
2088,6507,30828.0,16,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,56,8,0,1,43,2
2089,7901,34109.0,39,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,22,4,0,1,52,1
2090,4865,53367.0,2,7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,400,21,0,2,49,0
2092,3107,71322.0,31,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,350,13,0,1,47,2
2095,11031,48699.0,90,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,40,5,0,2,73,2
2096,7428,80144.0,47,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1367,19,0,0,48,2
2097,975,54252.0,25,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,264,15,0,2,67,2
2099,3422,76068.0,67,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1376,10,2,1,48,0
2100,1055,53204.0,40,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,45,5,0,2,47,1
2101,6544,67911.0,63,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,976,27,0,1,74,3
2102,1241,14796.0,1,9,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,51,6,0,1,39,1
2103,2909,78128.0,89,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1264,20,2,1,49,2
2104,5802,14188.0,40,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,75,7,0,0,51,3
2105,1407,20425.0,5,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,57,7,0,1,37,3
2106,6183,58646.0,3,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,140,8,0,1,61,1
2108,5991,48150.0,24,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,266,13,0,1,74,1
2110,9729,58275.0,48,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,615,23,0,2,68,3
2112,11091,34587.0,68,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22,6,0,2,70,2
2113,3969,43018.0,46,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,133,7,0,1,49,2
2114,1916,45736.0,92,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,437,19,0,1,69,1
2115,9907,66476.0,80,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1013,26,0,1,54,2
2116,87,27733.0,16,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,57,7,0,1,42,1
2117,8659,69805.0,50,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1038,27,0,1,71,3
2118,6262,72217.0,93,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1573,22,0,0,61,1
2119,6147,25818.0,51,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,28,4,0,1,52,0
2120,8832,37509.0,24,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,123,9,0,1,47,2
2121,10067,25176.0,79,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13,4,0,2,47,3
2122,7532,43586.0,26,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,132,10,0,1,43,0
2123,4915,53230.0,86,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,732,23,0,1,67,1
2124,2115,50116.0,68,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,66,7,1,2,66,2
2126,2493,61286.0,34,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,608,18,0,1,57,0
2129,10104,33590.0,65,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,4,0,3,49,2
2130,3006,30992.0,83,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,43,5,0,1,47,0
2132,11181,156924.0,85,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,74,2
2133,642,16005.0,69,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,103,8,0,1,43,3
2135,10127,58692.0,21,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,395,15,0,1,58,0
2136,271,40590.0,30,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,258,15,1,2,54,3
2137,4973,20587.0,39,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25,5,0,1,53,2
2138,2948,62637.0,76,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,185,10,0,1,69,0
2140,10432,19346.0,26,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22,5,0,1,49,0
2141,9216,35788.0,34,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,44,7,0,2,52,0
2142,7124,36997.0,72,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,94,12,0,2,55,0
2143,9727,23539.0,13,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,81,7,0,0,66,0
2144,5136,65333.0,58,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,798,28,2,1,50,2
2146,1818,29732.0,23,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,38,5,0,1,52,3
2147,1100,41275.0,33,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,61,11,0,3,63,2
2148,7873,63516.0,30,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,300,16,0,2,50,3
2149,10609,42769.0,15,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,88,8,0,1,61,2
2150,6950,49572.0,25,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,54,7,0,2,65,1
2151,7233,69209.0,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1782,16,1,0,51,0
2152,9481,17148.0,80,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,68,11,0,1,47,0
2153,7699,40590.0,30,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,258,15,1,2,54,3
2154,2711,30560.0,6,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,31,5,0,1,47,2
2155,8933,32146.0,16,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,66,8,0,1,40,1
2157,1515,34176.0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,28,5,0,1,48,2
2158,5186,58482.0,59,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,731,22,1,1,68,2
2159,10157,59686.0,78,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,274,12,0,1,58,2
2160,5667,60896.0,90,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1701,26,0,1,59,2
2161,902,62994.0,74,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,312,13,0,1,43,2
2162,977,47320.0,10,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,414,20,0,1,66,2
2164,7600,15253.0,13,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,29,6,0,1,31,3
2165,9706,31560.0,98,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,94,8,0,1,49,1
2166,2429,72071.0,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1338,20,0,1,69,0
2169,4548,41967.0,66,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,54,5,0,2,42,2
2170,9362,69263.0,14,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,568,18,1,1,58,2
2172,4084,60934.0,41,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,873,23,0,1,48,2
2173,6721,71965.0,21,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1213,17,0,1,72,0
2174,2829,65210.0,25,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,731,22,2,1,68,0
2176,1544,81380.0,51,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1893,17,0,0,56,0
2178,4377,52914.0,32,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,575,15,1,1,52,0
2179,4541,38946.0,84,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,257,12,0,1,68,2
2180,1321,26067.0,49,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,56,9,0,1,49,0
2181,8858,44325.0,69,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,542,21,1,1,51,2
2182,3266,42523.0,96,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,125,7,0,0,59,0
2183,11187,26487.0,23,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,69,9,0,1,45,3
2184,8207,53233.0,18,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,40,5,0,1,66,1
2185,9723,67716.0,8,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1016,28,1,1,63,0
2186,2666,76234.0,21,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,907,23,1,1,51,1
2187,5721,84117.0,60,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1566,24,1,0,67,2
2188,10652,65487.0,48,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1169,17,0,0,66,2
2189,1646,25224.0,36,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,46,7,0,1,51,3
2190,4418,89616.0,36,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1644,25,0,0,40,1
2191,2656,40851.0,63,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,59,5,0,2,52,0
2192,7990,27469.0,2,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17,4,0,0,76,0
2195,2980,8820.0,52,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,35,10,0,2,71,1
2196,1839,43322.0,25,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,141,8,0,0,49,2
2197,10722,55593.0,63,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,546,17,1,1,50,2
2198,2632,50501.0,10,6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,500,20,1,2,69,0
2199,9014,37085.0,65,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,61,10,0,2,48,0
2200,7620,16185.0,71,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,106,8,0,1,33,3
2201,10968,57731.0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,704,26,0,1,54,2
2203,2736,73807.0,88,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,849,23,0,1,45,0
2204,1876,18929.0,15,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,85,6,0,0,33,0
2205,5959,35893.0,80,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,199,15,0,2,55,2
2206,1092,61014.0,17,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1147,20,0,1,43,0
2207,4333,32144.0,76,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54,10,1,2,69,2
2209,6168,45146.0,28,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,53,6,0,2,60,0
2211,10469,88325.0,42,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1623,18,0,0,42,2
2212,6983,38054.0,24,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,7,0,2,73,0
2213,3661,80617.0,42,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1435,19,0,0,28,1
2214,9303,5305.0,12,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,32,1,0,1,47,0
2215,692,36807.0,88,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,4,0,2,69,2
2216,736,28427.0,67,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,52,7,0,1,40,2
2218,4838,22775.0,40,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15,4,0,1,45,2
2219,9246,40101.0,73,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,415,17,0,1,38,2
2220,6261,58025.0,81,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,470,18,0,1,44,0
2222,10659,7500.0,7,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,53,11,0,1,44,3
2223,1448,33562.0,33,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,51,9,0,3,60,1
2224,4286,57642.0,24,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,679,22,1,1,53,1
2225,4749,58554.0,55,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,586,22,0,2,55,2
2226,4478,63777.0,87,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,653,26,0,2,44,0
2227,4201,57967.0,39,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,468,19,0,1,61,2
2229,10084,24434.0,9,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,50,7,0,2,51,0
2230,7004,11012.0,82,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,84,9,1,1,39,2
2231,9817,44802.0,71,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1049,27,0,0,53,1
2232,8080,26816.0,50,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,22,4,0,0,37,2
2234,8372,34421.0,81,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,30,4,0,1,49,0
2235,10870,61223.0,46,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1341,18,0,1,56,0
2237,7270,56981.0,91,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1241,19,1,0,42,0
2238,8235,69245.0,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,843,23,0,1,67,2
2239,9405,52869.0,40,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,172,11,0,2,69,2
